"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1084","9/1/2016 05:31:06","9/1/2016 05:49:11","3126","44 Dr & Jackson Ave","40.74718234","-73.9432635","3120","Center Blvd & Borden Ave","40.74161","-73.96044","15747","Subscriber","1963","1"
"186","9/1/2016 05:31:20","9/1/2016 05:34:27","254","W 11 St & 6 Ave","40.73532427","-73.99800419","285","Broadway & E 14 St","40.73454567","-73.99074142","16519","Subscriber","1990","1"
"479","9/1/2016 05:32:08","9/1/2016 05:40:07","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","500","Broadway & W 51 St","40.76228826","-73.98336183","17786","Subscriber","1974","1"
"592","9/1/2016 05:32:14","9/1/2016 05:42:07","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","520","W 52 St & 5 Ave","40.75992262","-73.97648516","24329","Subscriber","1984","1"
"250","9/1/2016 05:32:40","9/1/2016 05:36:51","376","John St & William St","40.70862144","-74.00722156","309","Murray St & West St","40.7149787","-74.013012","25863","Subscriber","1976","1"
"1235","9/1/2016 05:33:15","9/1/2016 05:53:51","3169","Riverside Dr & W 82 St","40.78720869","-73.98128127","474","5 Ave & E 29 St","40.7451677","-73.98683077","25599","Subscriber","1977","1"
"609","9/1/2016 05:33:28","9/1/2016 05:43:37","477","W 41 St & 8 Ave","40.75640548","-73.9900262","546","E 30 St & Park Ave S","40.74444921","-73.98303529","16183","Subscriber","1955","1"
"492","9/1/2016 05:33:28","9/1/2016 05:41:41","3323","W 106 St & Central Park West","40.7981856","-73.9605909006","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","26641","Subscriber","1979","1"
"673","9/1/2016 05:33:38","9/1/2016 05:44:51","514","12 Ave & W 40 St","40.76087502","-74.00277668","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","23246","Subscriber","1966","1"
"735","9/1/2016 05:34:20","9/1/2016 05:46:35","502","Henry St & Grand St","40.714215","-73.981346","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","26878","Subscriber","1972","2"
"502","9/1/2016 05:34:25","9/1/2016 05:42:47","529","W 42 St & 8 Ave","40.7575699","-73.99098507","422","W 59 St & 10 Ave","40.770513","-73.988038","18523","Subscriber","1957","1"
"660","9/1/2016 05:34:25","9/1/2016 05:45:25","423","W 54 St & 9 Ave","40.76584941","-73.98690506","519","Pershing Square North","40.751873","-73.977706","17170","Subscriber","1972","2"
"801","9/1/2016 05:34:31","9/1/2016 05:47:52","361","Allen St & Hester St","40.71605866","-73.99190759","435","W 21 St & 6 Ave","40.74173969","-73.99415556","26927","Subscriber","1990","2"
"470","9/1/2016 05:34:39","9/1/2016 05:42:30","477","W 41 St & 8 Ave","40.75640548","-73.9900262","474","5 Ave & E 29 St","40.7451677","-73.98683077","23125","Subscriber","1961","1"
"841","9/1/2016 05:34:46","9/1/2016 05:48:48","3129","Queens Plaza North & Crescent St","40.75110165","-73.94073717","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","21580","Subscriber","1956","1"
"133","9/1/2016 05:34:54","9/1/2016 05:37:07","363","West Thames St","40.70834698","-74.01713445","3002","South End Ave & Liberty St","40.711512","-74.015756","20636","Subscriber","1970","2"
"519","9/1/2016 05:35:16","9/1/2016 05:43:55","529","W 42 St & 8 Ave","40.7575699","-73.99098507","359","E 47 St & Park Ave","40.75510267","-73.97498696","20860","Subscriber","1965","1"
"520","9/1/2016 05:35:23","9/1/2016 05:44:04","3383","Cathedral Pkwy & Broadway","40.804213","-73.96699104","3301","Columbus Ave & W 95 St","40.7919557","-73.968087","15751","Subscriber","1983","2"
"2028","9/1/2016 05:35:36","9/1/2016 06:09:24","3343","W 107 St & Columbus Ave","40.7997568","-73.9621128676","329","Greenwich St & North Moore St","40.72015227023285","-74.01036500930786","22407","Subscriber","1992","1"
"537","9/1/2016 05:35:42","9/1/2016 05:44:39","477","W 41 St & 8 Ave","40.75640548","-73.9900262","486","Broadway & W 29 St","40.7462009","-73.98855723","22299","Subscriber","1988","1"
"1003","9/1/2016 05:35:47","9/1/2016 05:52:31","349","Rivington St & Ridge St","40.71850211","-73.98329859","3094","Graham Ave & Withers St","40.7169811","-73.94485918","23568","Subscriber","1991","2"
"196","9/1/2016 05:36:08","9/1/2016 05:39:24","157","Henry St & Atlantic Ave","40.69089272","-73.99612349","3246","Montague St & Clinton St","40.694281141397326","-73.99230033159256","23042","Subscriber","1983","2"
"481","9/1/2016 05:36:19","9/1/2016 05:44:20","447","8 Ave & W 52 St","40.76370739","-73.9851615","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","26732","Subscriber","1972","1"
"493","9/1/2016 05:36:29","9/1/2016 05:44:42","511","E 14 St & Avenue B","40.72938685","-73.97772429","229","Great Jones St","40.72743423","-73.99379025","17541","Subscriber","1993","1"
"423","9/1/2016 05:36:34","9/1/2016 05:43:38","536","1 Ave & E 30 St","40.74144387","-73.97536082","505","6 Ave & W 33 St","40.74901271","-73.98848395","22819","Subscriber","1980","2"
"597","9/1/2016 05:36:48","9/1/2016 05:46:45","477","W 41 St & 8 Ave","40.75640548","-73.9900262","536","1 Ave & E 30 St","40.74144387","-73.97536082","15602","Subscriber","1976","1"
"705","9/1/2016 05:36:53","9/1/2016 05:48:39","477","W 41 St & 8 Ave","40.75640548","-73.9900262","457","Broadway & W 58 St","40.76695317","-73.98169333","17146","Subscriber","1971","1"
"429","9/1/2016 05:36:54","9/1/2016 05:44:03","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","328","Watts St & Greenwich St","40.72405549","-74.00965965","17504","Subscriber","1985","1"
"643","9/1/2016 05:37:06","9/1/2016 05:47:49","325","E 19 St & 3 Ave","40.73624527","-73.98473765","228","E 48 St & 3 Ave","40.7546011026","-73.971878855","23941","Subscriber","1979","1"
"465","9/1/2016 05:37:25","9/1/2016 05:45:11","477","W 41 St & 8 Ave","40.75640548","-73.9900262","520","W 52 St & 5 Ave","40.75992262","-73.97648516","15987","Subscriber","1972","1"
"461","9/1/2016 05:37:43","9/1/2016 05:45:25","417","Barclay St & Church St","40.71291224","-74.01020234","3256","Pier 40 - Hudson River Park","40.7277140777778","-74.01129573583603","22080","Subscriber","1994","1"
"187","9/1/2016 05:37:56","9/1/2016 05:41:03","529","W 42 St & 8 Ave","40.7575699","-73.99098507","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","16558","Subscriber","1973","1"
"636","9/1/2016 05:38:09","9/1/2016 05:48:45","3002","South End Ave & Liberty St","40.711512","-74.015756","427","Bus Slip & State St","40.701907","-74.013942","23074","Subscriber","1964","1"
"1066","9/1/2016 05:38:13","9/1/2016 05:56:00","3166","Riverside Dr & W 72 St","40.78057799010334","-73.98562431335449","3156","E 72 St & York Ave","40.76663814","-73.95348296","17375","Subscriber","1981","2"
"1149","9/1/2016 05:38:18","9/1/2016 05:57:28","458","11 Ave & W 27 St","40.751396","-74.005226","312","Allen St & Stanton St","40.722055","-73.989111","22731","Subscriber","1978","1"
"647","9/1/2016 05:38:26","9/1/2016 05:49:14","3134","3 Ave & E 62 St","40.76312584","-73.96526895","501","FDR Drive & E 35 St","40.744219","-73.97121214","22570","Subscriber","1987","1"
"628","9/1/2016 05:38:40","9/1/2016 05:49:09","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","476","E 31 St & 3 Ave","40.74394314","-73.97966069","24176","Subscriber","1976","1"
"864","9/1/2016 05:38:45","9/1/2016 05:53:10","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","173","Broadway & W 49 St","40.76068327096592","-73.9845272898674","22890","Subscriber","1967","1"
"491","9/1/2016 05:38:56","9/1/2016 05:47:08","483","E 12 St & 3 Ave","40.73223272","-73.98889957","349","Rivington St & Ridge St","40.71850211","-73.98329859","23372","Subscriber","1983","1"
"1705","9/1/2016 05:39:00","9/1/2016 06:07:26","482","W 15 St & 7 Ave","40.73935542","-73.99931783","3141","1 Ave & E 68 St","40.76500525","-73.95818491","25953","Subscriber","1961","1"
"552","9/1/2016 05:39:26","9/1/2016 05:48:38","143","Clinton St & Joralemon St","40.69239502","-73.99337909","3420","Douglass St & 3 Ave","40.6802133","-73.98432695","16548","Subscriber","1977","1"
"279","9/1/2016 05:39:28","9/1/2016 05:44:07","267","Broadway & W 36 St","40.75097711","-73.98765428","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","24983","Subscriber","1965","1"
"309","9/1/2016 05:39:28","9/1/2016 05:44:37","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","435","W 21 St & 6 Ave","40.74173969","-73.99415556","25606","Subscriber","1965","1"
"821","9/1/2016 05:39:31","9/1/2016 05:53:12","3314","W 95 St & Broadway","40.7937704","-73.971888","3135","E 75 St & 3 Ave","40.77112927","-73.95772297","22400","Subscriber","1988","1"
"1097","9/1/2016 05:39:34","9/1/2016 05:57:51","448","W 37 St & 10 Ave","40.75660359","-73.9979009","441","E 52 St & 2 Ave","40.756014","-73.967416","25024","Subscriber","1992","2"
"519","9/1/2016 05:39:49","9/1/2016 05:48:28","3238","E 80 St & 2 Ave","40.77391390238118","-73.9543953537941","3142","1 Ave & E 62 St","40.7612274","-73.96094022","23021","Subscriber","1979","2"
"979","9/1/2016 05:39:51","9/1/2016 05:56:11","3142","1 Ave & E 62 St","40.7612274","-73.96094022","485","W 37 St & 5 Ave","40.75038009","-73.98338988","19083","Subscriber","1986","1"
"718","9/1/2016 05:39:55","9/1/2016 05:51:53","3170","W 84 St & Columbus Ave","40.78499979","-73.97283406","352","W 56 St & 6 Ave","40.76340613","-73.97722479","22662","Subscriber","1993","1"
"610","9/1/2016 05:40:04","9/1/2016 05:50:15","501","FDR Drive & E 35 St","40.744219","-73.97121214","523","W 38 St & 8 Ave","40.75466591","-73.99138152","24297","Subscriber","1984","1"
"1891","9/1/2016 05:40:30","9/1/2016 06:12:01","3403","4 Ave & 9 St","40.6705135","-73.98876585","147","Greenwich St & Warren St","40.71542197","-74.01121978","24024","Subscriber","1990","1"
"338","9/1/2016 05:40:49","9/1/2016 05:46:28","458","11 Ave & W 27 St","40.751396","-74.005226","334","W 20 St & 7 Ave","40.74238787","-73.99726235","26860","Subscriber","1986","1"
"358","9/1/2016 05:40:59","9/1/2016 05:46:57","3419","Douglass St & 4 Ave","40.6792788","-73.98154004","3232","Bond St & Fulton St","40.68962188790333","-73.98304268717766","23757","Subscriber","1983","1"
"323","9/1/2016 05:41:24","9/1/2016 05:46:48","445","E 10 St & Avenue A","40.72740794","-73.98142006","483","E 12 St & 3 Ave","40.73223272","-73.98889957","24886","Subscriber","1989","1"
"1246","9/1/2016 05:41:26","9/1/2016 06:02:13","3140","1 Ave & E 78 St","40.77140426","-73.9535166","448","W 37 St & 10 Ave","40.75660359","-73.9979009","26802","Subscriber","1988","1"
"225","9/1/2016 05:41:37","9/1/2016 05:45:23","174","E 25 St & 1 Ave","40.7381765","-73.97738662","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","26743","Subscriber","1989","1"
"504","9/1/2016 05:41:42","9/1/2016 05:50:07","167","E 39 St & 3 Ave","40.7489006","-73.97604882","492","W 33 St & 7 Ave","40.75019995","-73.99093085","26596","Subscriber","1954","2"
"899","9/1/2016 05:41:49","9/1/2016 05:56:49","328","Watts St & Greenwich St","40.72405549","-74.00965965","361","Allen St & Hester St","40.71605866","-73.99190759","15878","Subscriber","1972","1"
"170","9/1/2016 05:41:57","9/1/2016 05:44:47","453","W 22 St & 8 Ave","40.74475148","-73.99915362","459","W 20 St & 11 Ave","40.746745","-74.007756","22134","Subscriber","1962","1"
"284","9/1/2016 05:41:59","9/1/2016 05:46:44","432","E 7 St & Avenue A","40.72621788","-73.98379855","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","18537","Subscriber","1992","2"
"528","9/1/2016 05:42:03","9/1/2016 05:50:52","453","W 22 St & 8 Ave","40.74475148","-73.99915362","472","E 32 St & Park Ave","40.7457121","-73.98194829","26798","Subscriber","1978","1"
"314","9/1/2016 05:42:16","9/1/2016 05:47:30","3093","N 6 St & Bedford Ave","40.71745169","-73.95850939","389","Broadway & Berry St","40.71044554","-73.96525063","20765","Subscriber","1983","1"
"367","9/1/2016 05:42:43","9/1/2016 05:48:51","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","459","W 20 St & 11 Ave","40.746745","-74.007756","17379","Subscriber","1972","1"
"286","9/1/2016 05:43:02","9/1/2016 05:47:48","377","6 Ave & Canal St","40.72243797","-74.00566443","248","Laight St & Hudson St","40.72185379","-74.00771779","25954","Subscriber","1947","1"
"278","9/1/2016 05:43:08","9/1/2016 05:47:47","3151","E 81 St & York Ave","40.7728384","-73.94989233","3146","E 81 St & 3 Ave","40.77573034","-73.9567526","23319","Subscriber","1941","1"
"321","9/1/2016 05:43:16","9/1/2016 05:48:37","383","Greenwich Ave & Charles St","40.735238","-74.000271","229","Great Jones St","40.72743423","-73.99379025","19782","Subscriber","1990","2"
"567","9/1/2016 05:43:25","9/1/2016 05:52:53","312","Allen St & Stanton St","40.722055","-73.989111","536","1 Ave & E 30 St","40.74144387","-73.97536082","25119","Subscriber","1987","1"
"177","9/1/2016 05:43:27","9/1/2016 05:46:25","474","5 Ave & E 29 St","40.7451677","-73.98683077","472","E 32 St & Park Ave","40.7457121","-73.98194829","23125","Subscriber","1964","1"
"378","9/1/2016 05:43:28","9/1/2016 05:49:46","3290","E 89 St & York Ave","40.7779453","-73.946041","3156","E 72 St & York Ave","40.76663814","-73.95348296","17215","Subscriber","1993","1"
"237","9/1/2016 05:43:32","9/1/2016 05:47:30","526","E 33 St & 5 Ave","40.74765947","-73.98490707","527","E 33 St & 2 Ave","40.744023","-73.976056","24310","Subscriber","1973","1"
"240","9/1/2016 05:43:36","9/1/2016 05:47:36","477","W 41 St & 8 Ave","40.75640548","-73.9900262","362","Broadway & W 37 St","40.75172632","-73.98753523","23509","Subscriber","1978","2"
"195","9/1/2016 05:43:41","9/1/2016 05:46:57","305","E 58 St & 3 Ave","40.76095756","-73.96724467","522","E 51 St & Lexington Ave","40.75714758","-73.97207836","15799","Subscriber","1984","1"
"787","9/1/2016 05:44:18","9/1/2016 05:57:26","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","487","E 20 St & FDR Drive","40.73314259","-73.97573881","24813","Subscriber","1976","2"
"335","9/1/2016 05:44:42","9/1/2016 05:50:17","167","E 39 St & 3 Ave","40.7489006","-73.97604882","526","E 33 St & 5 Ave","40.74765947","-73.98490707","22207","Subscriber","1962","1"
"409","9/1/2016 05:45:18","9/1/2016 05:52:08","355","Bayard St & Baxter St","40.71602118","-73.99974372","229","Great Jones St","40.72743423","-73.99379025","18592","Subscriber","1987","1"
"577","9/1/2016 05:45:20","9/1/2016 05:54:58","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","229","Great Jones St","40.72743423","-73.99379025","25927","Subscriber","1991","1"
"700","9/1/2016 05:45:30","9/1/2016 05:57:10","519","Pershing Square North","40.751873","-73.977706","435","W 21 St & 6 Ave","40.74173969","-73.99415556","26944","Subscriber","1950","1"
"1511","9/1/2016 05:45:31","9/1/2016 06:10:42","390","Duffield St & Willoughby St","40.69221589","-73.9842844","212","W 16 St & The High Line","40.74334935","-74.00681753","25793","Subscriber","1992","1"
"337","9/1/2016 05:45:32","9/1/2016 05:51:10","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","422","W 59 St & 10 Ave","40.770513","-73.988038","25838","Subscriber","1990","1"
"316","9/1/2016 05:45:42","9/1/2016 05:50:58","3111","Norman Ave & Leonard St","40.7258483","-73.95064893","3118","McGuinness Blvd & Eagle St","40.73555","-73.95284","24346","Subscriber","1985","1"
"266","9/1/2016 05:45:44","9/1/2016 05:50:11","427","Bus Slip & State St","40.701907","-74.013942","363","West Thames St","40.70834698","-74.01713445","22740","Subscriber","1992","1"
"422","9/1/2016 05:45:47","9/1/2016 05:52:49","505","6 Ave & W 33 St","40.74901271","-73.98848395","520","W 52 St & 5 Ave","40.75992262","-73.97648516","22819","Subscriber","1999","1"
"532","9/1/2016 05:45:51","9/1/2016 05:54:43","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","329","Greenwich St & North Moore St","40.72015227023285","-74.01036500930786","26403","Subscriber","1994","2"
"845","9/1/2016 05:45:56","9/1/2016 06:00:01","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","359","E 47 St & Park Ave","40.75510267","-73.97498696","15692","Subscriber","1960","2"
"1312","9/1/2016 05:46:01","9/1/2016 06:07:53","394","E 9 St & Avenue C","40.72521311","-73.97768752","195","Liberty St & Broadway","40.70905623","-74.01043382","23036","Subscriber","1958","1"
"261","9/1/2016 05:46:01","9/1/2016 05:50:22","446","W 24 St & 7 Ave","40.74487634","-73.99529885","3258","W 27 St & 10 Ave","40.75018156325683","-74.00218427181244","15593","Subscriber","1990","1"
"719","9/1/2016 05:46:14","9/1/2016 05:58:13","507","E 25 St & 2 Ave","40.73912601","-73.97973776","456","E 53 St & Madison Ave","40.7597108","-73.97402311","24994","Subscriber","1992","1"
"1416","9/1/2016 05:46:28","9/1/2016 06:10:04","306","Cliff St & Fulton St","40.70823502","-74.00530063","501","FDR Drive & E 35 St","40.744219","-73.97121214","26326","Subscriber","1977","2"
"1055","9/1/2016 05:46:29","9/1/2016 06:04:04","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","3132","E 59 St & Madison Ave","40.76350532","-73.97109243","24815","Subscriber","1962","1"
"380","9/1/2016 05:46:54","9/1/2016 05:53:14","507","E 25 St & 2 Ave","40.73912601","-73.97973776","167","E 39 St & 3 Ave","40.7489006","-73.97604882","17756","Subscriber","1990","1"
"553","9/1/2016 05:47:15","9/1/2016 05:56:29","529","W 42 St & 8 Ave","40.7575699","-73.99098507","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","22164","Subscriber","1956","1"
"650","9/1/2016 05:47:21","9/1/2016 05:58:11","529","W 42 St & 8 Ave","40.7575699","-73.99098507","513","W 56 St & 10 Ave","40.768254","-73.988639","17162","Subscriber","1969","1"
"226","9/1/2016 05:47:38","9/1/2016 05:51:24","483","E 12 St & 3 Ave","40.73223272","-73.98889957","229","Great Jones St","40.72743423","-73.99379025","19132","Subscriber","1986","2"
"183","9/1/2016 05:47:40","9/1/2016 05:50:44","3140","1 Ave & E 78 St","40.77140426","-73.9535166","3156","E 72 St & York Ave","40.76663814","-73.95348296","23625","Subscriber","1988","2"
"1522","9/1/2016 05:47:47","9/1/2016 06:13:09","3151","E 81 St & York Ave","40.7728384","-73.94989233","513","W 56 St & 10 Ave","40.768254","-73.988639","20020","Subscriber","1980","1"
"849","9/1/2016 05:47:50","9/1/2016 06:02:00","529","W 42 St & 8 Ave","40.7575699","-73.99098507","527","E 33 St & 2 Ave","40.744023","-73.976056","22216","Subscriber","1959","1"
